CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2,ChatGPT_Response
CVE-2021-25216,CVE-2021-25216,"In BIND 9.5.0 -> 9.11.29, 9.12.0 -> 9.16.13, and versions BIND 9.11.3-S1 -> 9.11.29-S1 and 9.16.8-S1 -> 9.16.13-S1 of BIND Supported Preview Edition, as well as release versions 9.17.0 -> 9.17.1 of the BIND 9.17 development branch, BIND servers are vulnerable if they are running an affected version and are configured to use GSS-TSIG features. In a configuration which uses BIND's default settings the vulnerable code path is not exposed, but a server can be rendered vulnerable by explicitly setting values for the tkey-gssapi-keytab or tkey-gssapi-credential configuration options. Although the default configuration is not vulnerable, GSS-TSIG is frequently used in networks where BIND is integrated with Samba, as well as in mixed-server environments that combine BIND servers with Active Directory domain controllers. For servers that meet these conditions, the ISC SPNEGO implementation is vulnerable to various attacks, depending on the CPU architecture for which BIND was built: For named binaries compiled for 64-bit platforms, this flaw can be used to trigger a buffer over-read, leading to a server crash. For named binaries compiled for 32-bit platforms, this flaw can be used to trigger a server crash due to a buffer overflow and possibly also to achieve remote code execution. We have determined that standard SPNEGO implementations are available in the MIT and Heimdal Kerberos libraries, which support a broad range of operating systems, rendering the ISC implementation unnecessary and obsolete. Therefore, to reduce the attack surface for BIND users, we will be removing the ISC SPNEGO implementation in the April releases of BIND 9.11 and 9.16 (it had already been dropped from BIND 9.17). We would not normally remove something from a stable ESV (Extended Support Version) of BIND, but since system libraries can replace the ISC SPNEGO implementation, we have made an exception in this case for reasons of stability and security.","netapp, siemens, isc, debian","aff_a250_firmware, h700s_firmware, h300e, debian_linux, h700e, h500s, h410s_firmware, h500e_firmware, h300s, h700e_firmware, aff_500f, sinec_infrastructure_network_services, h410s, h300s_firmware, h700s, h300e_firmware, h500s_firmware, bind, aff_500f_firmware, cloud_backup, h500e, aff_a250, active_iq_unified_manager",CRITICAL,CWE-617,,Unrelated,Logic,ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýýýýýýýý  ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýý. ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýýýý ýýýý ýýýý ýýýýýýýýýýýý. ýýýýýý ýýýýýý ýý-DNS ýýýý DHCP,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 166516, Requested 40383. Please try again in 2.069s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2021-0217,CVE-2021-0217,"A vulnerability in processing of certain DHCP packets from adjacent clients on EX Series and QFX Series switches running Juniper Networks Junos OS with DHCP local/relay server configured may lead to exhaustion of DMA memory causing a Denial of Service (DoS). Over time, exploitation of this vulnerability may cause traffic to stop being forwarded, or to crashing of the fxpc process. When Packet DMA heap utilization reaches 99%, the system will become unstable. Packet DMA heap utilization can be monitored through the following command: user@junos# request pfe execute target fpc0 timeout 30 command ""show heap"" ID Base Total(b) Free(b) Used(b) % Name -- ---------- ----------- ----------- ----------- --- ----------- 0 213301a8 536870488 387228840 149641648 27 Kernel 1 91800000 8388608 3735120 4653488 55 DMA 2 92000000 75497472 74452192 1045280 1 PKT DMA DESC 3 d330000 335544320 257091400 78452920 23 Bcm_sdk 4 96800000 184549376 2408 184546968 99 Packet DMA <--- 5 903fffe0 20971504 20971504 0 0 Blob An indication of the issue occurring may be observed through the following log messages: Dec 10 08:07:00.124 2020 hostname fpc0 brcm_pkt_buf_alloc:523 (buf alloc) failed allocating packet buffer Dec 10 08:07:00.126 2020 hostname fpc0 (buf alloc) failed allocating packet buffer Dec 10 08:07:00.128 2020 hostname fpc0 brcm_pkt_buf_alloc:523 (buf alloc) failed allocating packet buffer Dec 10 08:07:00.130 2020 hostnameC fpc0 (buf alloc) failed allocating packet buffer This issue affects Juniper Networks Junos OS on EX Series and QFX Series: 17.4R3 versions prior to 17.4R3-S3; 18.1R3 versions between 18.1R3-S6 and 18.1R3-S11; 18.2R3 versions prior to 18.2R3-S6; 18.3R3 versions prior to 18.3R3-S4; 18.4R2 versions prior to 18.4R2-S5; 18.4R3 versions prior to 18.4R3-S6; 19.1 versions between 19.1R2 and 19.1R3-S3; 19.2 versions prior to 19.2R3-S1; 19.3 versions prior to 19.3R2-S5, 19.3R3; 19.4 versions prior to 19.4R2-S2, 19.4R3; 20.1 versions prior to 20.1R2; 20.2 versions prior to 20.2R1-S2, 20.2R2. Junos OS versions prior to 17.4R3 are unaffected by this vulnerability.",juniper,"junos, ex3400, ex2300-c, ex4650, qfx10016, qfx5120, qfx5210, qfx5220, qfx5200, ex4600, qfx5110, ex9200, ex4300, qfx10002, ex4300m, qfx10008, qfx5130, ex2300, ex2300m, qfx5100, ex9250",HIGH,CWE-119,DHCP,Related,Implementation,ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýý-DHCP ýýýýýýýýýý ýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý. ýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýý DHCP ýýýýýýýýýýýý ýýýý ýýýýýýýý,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 165403, Requested 40905. Please try again in 1.892s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2020-3510,CVE-2020-3510,"A vulnerability in the Umbrella Connector component of Cisco IOS XE Software for Cisco Catalyst 9200 Series Switches could allow an unauthenticated, remote attacker to trigger a reload, resulting in a denial of service condition on an affected device. The vulnerability is due to insufficient error handling when parsing DNS requests. An attacker could exploit this vulnerability by sending a series of malicious DNS requests to an Umbrella Connector client interface of an affected device. A successful exploit could allow the attacker to cause a crash of the iosd process, which triggers a reload of the affected device.",cisco,"catalyst_c9500-24q, catalyst_c9300l-24p-4x, catalyst_c9200l-48pxg-2y, catalyst_c9300-48s, catalyst_c9200l-24t-4x, catalyst_c9200l-48p-4g, catalyst_c9500-40x, catalyst_c9200l-48p-4x, catalyst_c9200l-48t-4g, catalyst_c9407r, catalyst_c9300l-24t-4g, catalyst_c9200l-24p-4x, catalyst_c9600-lc-24c, catalyst_c9200-24t, catalyst_c9600-lc-48s, catalyst_c9300-48uxm, catalyst_c9300l-48p-4g, catalyst_c9300-24t, catalyst_c9500-24y4c, catalyst_c9300-48p, catalyst_c9500-12q, catalyst_c9300-24s, catalyst_c9404r, catalyst_c9200l-48pxg-4x, catalyst_c9300l-24p-4g, catalyst_c9300-24ux, catalyst_c9200l-24p-4g, catalyst_c9200-24p, catalyst_c9500-16x, catalyst_c9300l-48t-4x, catalyst_c9200l-48t-4x, catalyst_c9500-32c, catalyst_c9200l-24pxg-4x, catalyst_c9300l-48t-4g, catalyst_c9500-48y4c, catalyst_c9200l-24pxg-2y, catalyst_c9600-lc-48yl, catalyst_c9410r, catalyst_c9200-48t, catalyst_c9300-48un, catalyst_c9300l-48p-4x, catalyst_c9600-lc-48tx, catalyst_c9300-24u, catalyst_c9500-32qc, catalyst_c9300-48u, catalyst_c9300-24p, catalyst_c9300l-24t-4x, catalyst_c9200-48p, catalyst_c9200l-24t-4g, ios_xe, catalyst_c9300-48t",HIGH,CWE-400,DNS,Related,Implementation,"ýýýýýý ýýýýýýýýýý, ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýý DNS, ýýýýýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýý, ýýýýýý ýýýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýý DOS. ýýýý ýýýýýýýý ýýýýýýýýýýýý ýý-DNS ýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýý.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 163915, Requested 41060. Please try again in 1.492s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2020-25687,CVE-2020-25687,"A flaw was found in dnsmasq before version 2.83. A heap-based buffer overflow was discovered in dnsmasq when DNSSEC is enabled and before it validates the received DNS entries. This flaw allows a remote attacker, who can create valid DNS replies, to cause an overflow in a heap-allocated memory. This flaw is caused by the lack of length checks in rfc1035.c:extract_name(), which could be abused to make the code execute memcpy() with a negative size in sort_rrset() and cause a crash in dnsmasq, resulting in a denial of service. The highest threat from this vulnerability is to system availability.","thekelleys, fedoraproject, debian","debian_linux, fedora, dnsmasq",MEDIUM,CWE-122,DNS,Related,Implementation,"ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýý-buffer overflow ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý, ýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýý ýýýý ýýýýýýýý ýýýý ýýýýýýýýýýýý. ýýýýýýýý ýýýýýýýý ýýýýýý ýý- Dependent ýý-DNS ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýý ýý-DNS ýýýýýýýý, ýýýýýý ýýýýýýýýýýýýýýýý ýýýý DNS ýýýýýýýýýýýý ýý-overflow.  ýýýýýý ýýýýýýýýýýýý ýýýý ýýýý ýý-Related ýýýýýýýýýýýý ýý-dnsmasq ýýýýýý ýýýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý DNS. ýýýýýýýýýý ýýýý ýýýýýýýýýý ýý-dnsmasq ýýýýýý ýýýý ýýýýýýýýýýýýýýýý ýýýý DHCP ýýýýýýýý ýýýý ýýýý ýýýýýýýýýý ýýýýýýýý, ýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýýýý DNS.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 162510, Requested 41210. Please try again in 1.116s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,"DNS, DHCP",Related,Logic,ýýýýýýýý ýýýýýýýýýýýý- ýýýýýýýýýýýýýý ýýýý ýýýýýýýý ýýýýýý ýýýýýý ýýýý ýýýýýýýýýý ýýýý ýýýý ýýýýýý. ýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýý-dbsmasq ýýýýýýýý ýýýý ýý-DNS ýýýýýý ýý-DHCP,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 161186, Requested 41388. Please try again in 772ms. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,"DNS, DHCP",Related,Logic,ýýýý ýýýýýýýý ýýýýýý ýýýýýý ýýýýýýýýýý...,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 159217, Requested 41565. Please try again in 234ms. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2020-25685,CVE-2020-25685,"A flaw was found in dnsmasq before version 2.83. When getting a reply from a forwarded query, dnsmasq checks in forward.c:reply_query(), which is the forwarded query that matches the reply, by only using a weak hash of the query name. Due to the weak hash (CRC32 when dnsmasq is compiled without DNSSEC, SHA-1 when it is) this flaw allows an off-path attacker to find several different domains all having the same hash, substantially reducing the number of attempts they would have to perform to forge a reply and get it accepted by dnsmasq. This is in contrast with RFC5452, which specifies that the query name is one of the attributes of a query that must be used to match a reply. This flaw could be abused to perform a DNS Cache Poisoning attack. If chained with CVE-2020-25684 the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Implementation,ýýýýýýýý ýýýýýýýýýýýý ýýýý hash ýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýý hash ýýýýýýýý ýýýýýýýýýý ýýýý ýý-hash. ýýýýýýýý ýýýýýýýý ýýýýýý ýýýýýý ýýýýýýýý DNS cache poisoning ýýýýýýýý ýýýý related,,"DNS, DHCP"
CVE-2020-25109,CVE-2020-25109,"An issue was discovered in the DNS implementation in Ethernut in Nut/OS 5.1. The number of DNS queries/responses (set in a DNS header) is not checked against the data present. This may lead to successful Denial-of-Service, and possibly Remote Code Execution.",ethernut,nut\/os,CRITICAL,CWE-125,DNS,Related,Implementation,ýýýýýýýý ýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýý DNS ýýýýýýýýýýýý ýýýýýýýýýý ýý-DDOS ýýýý-remote code execution. ýýýýýý ýýýýýý ýýýý ýýýý ýýýýýýýý ýýýýýýýý..,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 194231, Requested 41855. Please try again in 10.825s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2020-15136,CVE-2020-15136,"In ectd before versions 3.4.10 and 3.3.23, gateway TLS authentication is only applied to endpoints detected in DNS SRV records. When starting a gateway, TLS authentication will only be attempted on endpoints identified in DNS SRV records for a given domain, which occurs in the discoverEndpoints function. No authentication is performed against endpoints provided in the --endpoints flag. This has been fixed in versions 3.4.10 and 3.3.23 with improved documentation and deprecation of the functionality.","fedoraproject, redhat","etcd, fedora",MEDIUM,CWE-306,,Unrelated,Implementation,"ýýýýýýýý DNS ýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý, ýýýýýý ýýýý ýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýý --endpoints. ýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýý ýýýý ýý-DNS ýýýýýý DHCP ýýýýýý ýýýý ýýýýýýýýýý. ýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýý ýýýýýý ýýýýýýýýýýýý ýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýý..",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 192793, Requested 41981. Please try again in 10.432s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-6643,CVE-2019-6643,"On versions 14.1.0-14.1.0.5, 14.0.0-14.0.0.4, 13.0.0-13.1.2, 12.1.0-12.1.4.1, and 11.5.2-11.6.4, an attacker sending specifically crafted DHCPv6 requests through a BIG-IP virtual server configured with a DHCPv6 profile may be able to cause the TMM process to produce a core file.",f5,"big-ip_policy_enforcement_manager, big-ip_webaccelerator, big-ip_access_policy_manager, big-ip_local_traffic_manager, big-ip_domain_name_system, big-ip_application_acceleration_manager, big-ip_application_security_manager, big-ip_fraud_protection_service, big-ip_global_traffic_manager, big-ip_advanced_firewall_manager, big-ip_link_controller, big-ip_analytics, big-ip_edge_gateway",HIGH,NVD-CWE-noinfo,DHCP,Dependent,Implementation,"ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýý DHCPv6 ýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýý ýýýý ýýýýýýýýýý F5 BIG-IP. ýýýý ýýýýýýýýýý ýýýý ýýýý ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý DHCPv6 ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý, ýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý-ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý (TMM) ýýýýýýýýýý ýýýýýýýý ýýýýýýýý. ýýýý ýýýýýýýýýý ýýýý ýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý DHCPv6 ýýýýýýýýýýýý, ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýý ýýýý ýýýýýýýý ýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýý-TMM..  ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýý-DHCP, ýýýýýýýýýýýý DHCPv6. ýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýý-DHCPv6 ýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýý ýýýý ýýýýýýýýýý F5 BIG-IP, ýýýýýý ýýýýýýýýýýýý ýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý DHCPv6 ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýýýý TMM. ýýýýýý, ýýýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýý DHCPv6 ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 191033, Requested 42051. Please try again in 9.925s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-5464,CVE-2019-5464,A flawed DNS rebinding protection issue was discovered in GitLab CE/EE 10.2 and later in the `url_blocker.rb` which could result in SSRF where the library is utilized.,gitlab,gitlab,CRITICAL,CWE-918,DNS,Dependent,Implementation,"ýýýýýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýý DNS rebinding ýýýýýýýý ýýýýýýýýýý url_blocker.rb ýýýý GitLab. ýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý (ýýýýýýýý ýýýýýýýýýý ýýýýýýýý), ýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýý DNS ýýýýýýýýýýýý ýýýýýýýýýý URL. ýýýýýý ýýýýýýýý ýýýý ýýýýýýýý ýý-DNS ýýýýýý related ýýýýýýýýýýýý ýýýýýý ýýýý ýýýýýýýý ýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýý, ýýýýýý ýýýý ýýýýýýýý ýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýý gitlab.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 189882, Requested 42093. Please try again in 9.592s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-3979,CVE-2019-3979,"RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below are vulnerable to a DNS unrelated data attack. The router adds all A records to its DNS cache even when the records are unrelated to the domain that was queried. Therefore, a remote attacker controlled DNS server can poison the router's DNS cache via malicious responses with additional and untrue records.",mikrotik,routeros,HIGH,CWE-345,DNS,Related,Logic,"ýýýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýý DNS ýýýýýýýýýýýýýý ýýýýýýýýýýýý A. ýýýýýýýýýý ýýýýýýýýýýýý, ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýý ýýýý ýýýýýýýýýýýý A ýýýýýýýýýýýý DNS ýý-cache ýý-DNS ýýýýýý, ýýýýýý ýýýýýý ýýýý ýýýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý. ýýýýýýýýýýýý ýýýýýý, ýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýý ýýýýýýýý ýýýýýý ýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýý DNS ýýýýýýýýýý. ýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýý DNS ýýýýýýýý DNS ýýýý ýýýýýýýýýý ýýýý ýýýýýý ýýýýýýýý, ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýý DNS ýýýýýýýýýýýýýý ýýýýýýýýýýýý A ýýýýýý ýýýý ýýýýýýýýýýýý, ýýýýýýýý ýýýýýý ýýýýýýýý ýýýý ýý-cache ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý.. ýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýý, ýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýý. ýýýý related ýý-DNS ýýýý ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýý ýýýý DNS cache poisoning.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 188761, Requested 42185. Please try again in 9.283s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-25037,CVE-2019-25037,"** DISPUTED ** Unbound before 1.9.5 allows an assertion failure and denial of service in dname_pkt_copy via an invalid packet. NOTE: The vendor disputes that this is a vulnerability. Although the code may be vulnerable, a running Unbound installation cannot be remotely or locally exploited.","nlnetlabs, debian","debian_linux, unbound",HIGH,CWE-617,DNS,Related,Implementation,"ýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý Unbound DNS Resolver, ýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýý 1.9.5. Unbound ýýýýýý resolver DNS ýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý DNS. ýýýýýýýýýýýýýýýý dname_pkt_copy ýýýý Unbound ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý DNS ýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýý ýý-assertions. ýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýý DOS, ýýýýýý ýýýýýýýýýýýý Unbound ýýýý ýýýýýýýý ýýýý ýýýýýýýý ýýýýýý ýýýýýý ýýýýýýýýýý. ýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý DNS ýýýýýýýýýýýý ýýýýýýýýýýýý, ýýýý ýýýýýýýýýý ýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýý. ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýý-DNS ýýýýýýýý ýýýýýýýýýý related. ýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýýýý. ýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýý-assertions ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý. ýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýý-assertions ýýýýýý ýýýýýý ýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýý ýýýýýý ýýýý ýýýýýýýý.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 187016, Requested 42257. Please try again in 8.781s. Visit https://platform.openai.com/account/rate-limits to learn more."
